timestamp,top_3_beacons,room
2023-04-11 15:53:26+09:00,"[4, 9]",nurse station
2023-04-11 15:53:27+09:00,[4],nurse station
2023-04-11 15:53:28+09:00,"[4, 9]",nurse station
2023-04-11 15:53:29+09:00,[4],nurse station
2023-04-11 15:53:32+09:00,[9],nurse station
2023-04-11 15:53:33+09:00,[4],nurse station
2023-04-11 15:53:34+09:00,"[4, 9]",nurse station
2023-04-11 15:53:35+09:00,[9],nurse station
2023-04-11 15:53:36+09:00,"[9, 4]",nurse station
2023-04-11 15:53:37+09:00,"[9, 4]",nurse station
2023-04-11 15:53:38+09:00,[9],nurse station
2023-04-11 15:53:39+09:00,"[9, 7]",nurse station
2023-04-11 15:53:40+09:00,"[4, 18]",nurse station
2023-04-11 15:53:41+09:00,"[18, 9, 20]",nurse station
2023-04-11 15:53:42+09:00,"[7, 8, 9]",nurse station
2023-04-11 15:53:43+09:00,"[7, 8, 9]",nurse station
2023-04-11 15:53:44+09:00,"[7, 8, 18]",nurse station
2023-04-11 15:53:45+09:00,"[7, 9, 18]",nurse station
2023-04-11 15:53:46+09:00,"[7, 9, 18]",nurse station
2023-04-11 15:53:47+09:00,"[18, 7, 9]",nurse station
2023-04-11 15:53:48+09:00,"[7, 8, 10]",nurse station
2023-04-11 15:53:49+09:00,"[10, 4, 18]",nurse station
2023-04-11 15:53:50+09:00,"[7, 9, 4]",nurse station
2023-04-11 15:53:51+09:00,"[18, 8, 9]",nurse station
2023-04-11 15:53:52+09:00,"[8, 18, 9]",nurse station
2023-04-11 15:53:53+09:00,"[7, 9, 20]",nurse station
2023-04-11 15:53:54+09:00,"[9, 18, 10]",nurse station
2023-04-11 15:53:55+09:00,"[18, 8, 20]",nurse station
2023-04-11 15:53:56+09:00,"[9, 7, 18]",nurse station
2023-04-11 15:53:57+09:00,"[9, 10, 8]",nurse station
2023-04-11 15:53:58+09:00,"[7, 9, 10]",nurse station
2023-04-11 15:53:59+09:00,"[7, 9, 8]",nurse station
2023-04-11 15:54:00+09:00,"[7, 18, 9]",nurse station
2023-04-11 15:54:01+09:00,"[18, 7, 9]",nurse station
2023-04-11 15:54:02+09:00,"[7, 4, 9]",nurse station
2023-04-11 15:54:03+09:00,"[9, 18, 10]",nurse station
2023-04-11 15:54:04+09:00,"[18, 20, 7]",nurse station
2023-04-11 15:54:05+09:00,"[9, 7, 8]",nurse station
2023-04-11 15:54:06+09:00,"[7, 9, 8]",nurse station
2023-04-11 15:54:07+09:00,"[9, 7, 20]",nurse station
2023-04-11 15:54:08+09:00,"[9, 7, 8]",nurse station
2023-04-11 15:54:09+09:00,"[7, 9, 10]",nurse station
2023-04-11 15:54:10+09:00,"[8, 4, 7]",nurse station
2023-04-11 15:54:11+09:00,"[8, 9, 18]",nurse station
2023-04-11 15:54:12+09:00,[20],nurse station
2023-04-11 15:54:13+09:00,"[9, 8]",nurse station
2023-04-11 15:54:14+09:00,[9],nurse station
2023-04-11 15:54:15+09:00,"[9, 8, 7]",nurse station
2023-04-11 15:54:16+09:00,"[7, 9, 8]",nurse station
2023-04-11 15:54:17+09:00,[8],nurse station
2023-04-11 15:54:18+09:00,"[4, 9, 7]",nurse station
2023-04-11 15:54:19+09:00,"[8, 7]",nurse station
2023-04-11 15:54:20+09:00,"[8, 4]",nurse station
2023-04-11 15:54:21+09:00,"[9, 4, 7]",nurse station
2023-04-11 15:54:22+09:00,"[4, 7]",nurse station
2023-04-11 15:54:23+09:00,"[7, 9]",nurse station
2023-04-11 15:54:24+09:00,[9],nurse station
2023-04-11 15:54:25+09:00,"[9, 7]",nurse station
2023-04-11 15:54:26+09:00,[9],nurse station
2023-04-11 15:54:27+09:00,[9],nurse station
2023-04-11 15:54:28+09:00,"[7, 9, 4]",nurse station
2023-04-11 15:54:29+09:00,"[9, 4]",nurse station
2023-04-11 15:54:30+09:00,"[4, 9]",nurse station
2023-04-11 15:54:31+09:00,"[7, 9]",nurse station
2023-04-11 15:54:32+09:00,"[7, 9]",nurse station
2023-04-11 15:54:33+09:00,[9],nurse station
2023-04-11 15:54:34+09:00,"[9, 7]",nurse station
2023-04-11 15:54:35+09:00,[7],nurse station
2023-04-11 15:54:36+09:00,[9],nurse station
2023-04-11 15:54:37+09:00,"[7, 9, 4]",nurse station
2023-04-11 15:54:38+09:00,"[7, 9]",nurse station
2023-04-11 15:54:39+09:00,"[9, 7]",nurse station
2023-04-11 15:54:40+09:00,"[9, 4]",nurse station
2023-04-11 15:54:41+09:00,"[9, 7]",nurse station
2023-04-11 15:54:42+09:00,"[7, 9]",nurse station
2023-04-11 15:54:43+09:00,"[9, 4, 8]",nurse station
2023-04-11 15:54:44+09:00,"[8, 9]",nurse station
2023-04-11 15:54:45+09:00,"[9, 8]",nurse station
2023-04-11 15:54:46+09:00,"[7, 8, 18]",nurse station
2023-04-11 15:54:47+09:00,"[7, 9, 18]",nurse station
2023-04-11 15:54:48+09:00,"[18, 7, 9]",nurse station
2023-04-11 15:54:49+09:00,"[9, 8, 7]",nurse station
2023-04-11 15:54:50+09:00,"[7, 9]",nurse station
2023-04-11 15:54:51+09:00,"[8, 9]",nurse station
2023-04-11 15:54:52+09:00,"[8, 9, 7]",nurse station
2023-04-11 15:54:53+09:00,"[7, 9, 8]",nurse station
2023-04-11 15:54:54+09:00,"[9, 18, 8]",nurse station
2023-04-11 15:54:55+09:00,"[9, 4]",nurse station
2023-04-11 15:54:56+09:00,"[9, 8, 4]",nurse station
2023-04-11 15:54:57+09:00,"[8, 9, 7]",nurse station
2023-04-11 15:54:58+09:00,[9],nurse station
2023-04-11 15:54:59+09:00,"[18, 4]",nurse station
2023-04-11 15:55:00+09:00,[9],nurse station
2023-04-11 15:55:01+09:00,"[4, 8]",nurse station
2023-04-11 15:55:02+09:00,"[8, 9]",nurse station
2023-04-11 15:55:03+09:00,"[8, 9, 4]",nurse station
2023-04-11 15:55:04+09:00,"[9, 7]",nurse station
2023-04-11 15:55:05+09:00,"[18, 9, 7]",nurse station
2023-04-11 15:55:06+09:00,"[7, 9, 18]",nurse station
2023-04-11 15:55:07+09:00,"[9, 7]",nurse station
2023-04-11 15:55:08+09:00,[18],nurse station
2023-04-11 15:55:10+09:00,"[7, 9]",nurse station
2023-04-11 15:55:11+09:00,"[9, 8, 7]",nurse station
2023-04-11 15:55:12+09:00,[9],nurse station
2023-04-11 15:55:15+09:00,"[9, 7, 8]",nurse station
2023-04-11 15:55:17+09:00,[9],nurse station
2023-04-11 15:55:19+09:00,"[20, 8]",nurse station
2023-04-11 15:55:20+09:00,[8],nurse station
2023-04-11 15:55:22+09:00,[7],nurse station
2023-04-11 15:55:24+09:00,[8],nurse station
2023-04-11 15:55:26+09:00,[8],nurse station
2023-04-11 15:55:27+09:00,"[8, 7, 18]",nurse station
2023-04-11 15:55:28+09:00,[9],nurse station
2023-04-11 15:55:29+09:00,"[9, 7]",nurse station
2023-04-11 15:55:30+09:00,"[9, 7]",nurse station
2023-04-11 15:55:31+09:00,"[8, 20, 9]",nurse station
2023-04-11 15:55:32+09:00,[9],nurse station
2023-04-11 15:55:33+09:00,"[9, 7, 4]",nurse station
2023-04-11 15:55:34+09:00,[9],nurse station
2023-04-11 15:55:35+09:00,"[7, 9, 4]",nurse station
2023-04-11 15:55:36+09:00,"[9, 7]",nurse station
2023-04-11 15:55:38+09:00,[9],nurse station
2023-04-11 15:55:39+09:00,"[7, 9, 8]",nurse station
2023-04-11 15:55:41+09:00,"[9, 7]",nurse station
2023-04-11 15:55:42+09:00,"[9, 7]",nurse station
2023-04-11 15:55:43+09:00,"[8, 7, 9]",nurse station
2023-04-11 15:55:44+09:00,"[9, 7]",nurse station
2023-04-11 15:55:45+09:00,[7],nurse station
2023-04-11 15:55:46+09:00,[9],nurse station
2023-04-11 15:55:47+09:00,"[9, 7]",nurse station
2023-04-11 15:55:48+09:00,"[7, 9]",nurse station
2023-04-11 15:55:49+09:00,"[8, 7, 9]",nurse station
2023-04-11 15:55:50+09:00,[7],nurse station
2023-04-11 15:55:51+09:00,"[9, 7]",nurse station
2023-04-11 15:55:52+09:00,[9],nurse station
2023-04-11 15:55:53+09:00,"[7, 9]",nurse station
2023-04-11 15:55:54+09:00,[9],nurse station
2023-04-11 15:55:55+09:00,[9],nurse station
2023-04-11 15:55:56+09:00,[9],nurse station
2023-04-11 15:55:57+09:00,[9],nurse station
2023-04-11 15:55:58+09:00,"[9, 8]",nurse station
2023-04-11 15:55:59+09:00,[9],nurse station
2023-04-11 15:56:00+09:00,[9],nurse station
2023-04-11 15:56:01+09:00,"[9, 8]",nurse station
2023-04-11 15:56:02+09:00,[7],nurse station
2023-04-11 15:56:03+09:00,[9],nurse station
2023-04-11 15:56:05+09:00,[9],nurse station
2023-04-11 15:56:06+09:00,"[8, 7, 20]",nurse station
2023-04-11 15:56:07+09:00,"[7, 18, 20]",nurse station
2023-04-11 15:56:08+09:00,"[7, 4, 20]",nurse station
2023-04-11 15:56:09+09:00,"[7, 9, 18]",nurse station
2023-04-11 15:56:10+09:00,"[7, 9]",nurse station
2023-04-11 15:56:11+09:00,[18],nurse station
2023-04-11 15:56:12+09:00,"[9, 20, 7]",nurse station
2023-04-11 15:56:13+09:00,"[9, 20, 7]",nurse station
2023-04-11 15:56:14+09:00,"[7, 20, 18]",nurse station
2023-04-11 15:56:15+09:00,"[20, 8, 18]",nurse station
2023-04-11 15:56:16+09:00,"[7, 18, 9]",nurse station
2023-04-11 15:56:17+09:00,"[18, 7, 4]",nurse station
2023-04-11 15:56:18+09:00,"[18, 4, 7]",nurse station
2023-04-11 15:56:19+09:00,"[18, 9, 7]",nurse station
2023-04-11 15:56:20+09:00,"[7, 18, 4]",nurse station
2023-04-11 15:56:21+09:00,"[18, 7, 9]",nurse station
2023-04-11 15:56:22+09:00,"[7, 9, 20]",nurse station
2023-04-11 15:56:23+09:00,"[18, 8]",nurse station
2023-04-11 15:56:24+09:00,"[18, 7]",nurse station
2023-04-11 15:56:28+09:00,"[8, 20, 7]",nurse station
2023-04-11 15:56:29+09:00,"[7, 4, 8]",nurse station
2023-04-11 15:56:30+09:00,"[9, 20, 7]",nurse station
2023-04-11 15:56:31+09:00,"[9, 18]",nurse station
2023-04-11 15:56:32+09:00,"[8, 20]",nurse station
2023-04-11 15:56:33+09:00,[8],nurse station
2023-04-11 15:56:34+09:00,[9],nurse station
2023-04-11 15:56:35+09:00,[8],nurse station
2023-04-11 15:56:36+09:00,"[18, 9, 8]",nurse station
2023-04-11 15:56:37+09:00,"[9, 7]",nurse station
2023-04-11 15:56:38+09:00,"[18, 7]",nurse station
2023-04-11 15:56:39+09:00,"[8, 9]",nurse station
2023-04-11 15:56:40+09:00,[8],nurse station
2023-04-11 15:56:41+09:00,"[8, 18, 9]",nurse station
2023-04-11 15:56:42+09:00,"[8, 18, 4]",nurse station
2023-04-11 15:56:43+09:00,"[9, 20, 21]",nurse station
2023-04-11 15:56:44+09:00,"[9, 8]",nurse station
2023-04-11 15:56:45+09:00,[8],nurse station
2023-04-11 15:56:46+09:00,"[18, 8]",nurse station
2023-04-11 15:56:47+09:00,"[9, 8]",nurse station
2023-04-11 15:56:48+09:00,[9],nurse station
2023-04-11 15:56:51+09:00,[9],nurse station
2023-04-11 15:56:52+09:00,[18],nurse station
2023-04-11 15:56:55+09:00,"[9, 8]",nurse station
2023-04-11 15:56:56+09:00,"[9, 8]",nurse station
2023-04-11 15:56:57+09:00,"[9, 21]",nurse station
2023-04-11 15:56:58+09:00,[21],nurse station
2023-04-11 15:57:00+09:00,[9],nurse station
2023-04-11 15:57:01+09:00,[7],nurse station
2023-04-11 15:57:02+09:00,"[7, 9, 18]",nurse station
2023-04-11 15:57:03+09:00,"[9, 7, 8]",nurse station
2023-04-11 15:57:04+09:00,"[9, 8]",nurse station
2023-04-11 15:57:05+09:00,"[8, 20, 9]",nurse station
2023-04-11 15:57:06+09:00,[8],nurse station
2023-04-11 15:57:09+09:00,"[8, 9, 4]",nurse station
2023-04-11 15:57:10+09:00,"[9, 8]",nurse station
2023-04-11 15:57:12+09:00,[9],nurse station
2023-04-11 15:57:13+09:00,"[7, 9, 8]",nurse station
2023-04-11 15:57:14+09:00,"[8, 9, 18]",nurse station
2023-04-11 15:57:15+09:00,"[9, 8]",nurse station
2023-04-11 15:57:16+09:00,"[8, 18]",nurse station
2023-04-11 15:57:17+09:00,[9],nurse station
2023-04-11 15:57:20+09:00,[8],nurse station
2023-04-11 15:57:21+09:00,"[9, 8]",nurse station
2023-04-11 15:57:22+09:00,[9],nurse station
2023-04-11 15:57:23+09:00,[9],nurse station
2023-04-11 15:57:24+09:00,[9],nurse station
2023-04-11 15:57:25+09:00,[8],nurse station
2023-04-11 15:57:28+09:00,[8],nurse station
2023-04-11 15:57:29+09:00,[8],nurse station
2023-04-11 15:57:32+09:00,[8],nurse station
2023-04-11 15:57:37+09:00,"[9, 7]",nurse station
2023-04-11 15:57:38+09:00,[7],nurse station
2023-04-11 15:57:39+09:00,[7],nurse station
2023-04-11 15:57:41+09:00,"[9, 18]",nurse station
2023-04-11 15:57:44+09:00,"[9, 7]",nurse station
2023-04-11 15:57:45+09:00,[9],nurse station
2023-04-11 15:57:46+09:00,[9],nurse station
2023-04-11 15:57:47+09:00,"[7, 9]",nurse station
2023-04-11 15:57:48+09:00,"[9, 7]",nurse station
2023-04-11 15:57:49+09:00,[9],nurse station
2023-04-11 15:57:50+09:00,[9],nurse station
2023-04-11 15:57:52+09:00,[9],nurse station
2023-04-11 15:57:53+09:00,[9],nurse station
2023-04-11 15:57:54+09:00,"[9, 8]",nurse station
2023-04-11 15:57:55+09:00,"[9, 18]",nurse station
2023-04-11 15:57:56+09:00,[7],nurse station
2023-04-11 15:57:57+09:00,[9],nurse station
2023-04-11 15:57:58+09:00,"[9, 8]",nurse station
2023-04-11 15:57:59+09:00,[9],nurse station
2023-04-11 15:58:00+09:00,[9],nurse station
2023-04-11 15:58:01+09:00,"[9, 8]",nurse station
2023-04-11 15:58:02+09:00,"[7, 18, 9]",nurse station
2023-04-11 15:58:03+09:00,"[7, 18]",nurse station
2023-04-11 15:58:04+09:00,"[8, 9]",nurse station
2023-04-11 15:58:05+09:00,"[9, 18]",nurse station
2023-04-11 15:58:07+09:00,[9],nurse station
2023-04-11 15:58:10+09:00,"[18, 7, 4]",nurse station
2023-04-11 15:58:11+09:00,"[9, 8, 7]",nurse station
2023-04-11 15:58:12+09:00,"[9, 7, 4]",nurse station
2023-04-11 15:58:13+09:00,"[18, 7, 9]",nurse station
2023-04-11 15:58:14+09:00,"[21, 7, 18]",nurse station
2023-04-11 15:58:15+09:00,"[18, 4, 7]",nurse station
2023-04-11 15:58:16+09:00,"[9, 7, 18]",nurse station
2023-04-11 15:58:17+09:00,"[4, 18, 8]",nurse station
2023-04-11 15:58:18+09:00,"[18, 7, 20]",nurse station
2023-04-11 15:58:19+09:00,"[8, 7, 9]",nurse station
2023-04-11 15:58:20+09:00,"[9, 7, 18]",nurse station
2023-04-11 15:58:21+09:00,"[7, 9, 8]",nurse station
2023-04-11 15:58:22+09:00,"[18, 4, 8]",nurse station
2023-04-11 15:58:23+09:00,"[7, 9, 4]",nurse station
2023-04-11 15:58:24+09:00,"[18, 7, 4]",nurse station
2023-04-11 15:58:25+09:00,"[7, 9, 18]",nurse station
2023-04-11 15:58:26+09:00,"[9, 7, 18]",nurse station
2023-04-11 15:58:27+09:00,"[7, 9, 18]",nurse station
2023-04-11 15:58:28+09:00,"[7, 18, 20]",nurse station
2023-04-11 15:58:29+09:00,"[21, 7]",nurse station
2023-04-11 15:58:30+09:00,[9],nurse station
2023-04-11 15:58:31+09:00,"[20, 7, 8]",nurse station
2023-04-11 15:58:32+09:00,"[7, 8, 9]",nurse station
2023-04-11 15:58:33+09:00,"[20, 8, 7]",nurse station
2023-04-11 15:58:34+09:00,"[9, 7, 20]",nurse station
2023-04-11 15:58:35+09:00,"[7, 20, 8]",nurse station
2023-04-11 15:58:36+09:00,[8],nurse station
2023-04-11 15:58:37+09:00,[8],nurse station
2023-04-11 15:58:38+09:00,"[20, 7]",nurse station
2023-04-11 15:58:39+09:00,"[7, 20, 8]",nurse station
2023-04-11 15:58:40+09:00,"[8, 20, 10]",nurse station
2023-04-11 15:58:41+09:00,"[9, 20, 7]",nurse station
2023-04-11 15:58:42+09:00,"[20, 7, 8]",nurse station
2023-04-11 15:58:43+09:00,"[20, 8, 9]",nurse station
2023-04-11 15:58:44+09:00,"[8, 20, 9]",nurse station
2023-04-11 15:58:45+09:00,"[8, 9, 20]",nurse station
2023-04-11 15:58:46+09:00,"[20, 7, 8]",nurse station
2023-04-11 15:58:47+09:00,"[7, 8, 20]",nurse station
2023-04-11 15:58:48+09:00,"[20, 8, 7]",nurse station
2023-04-11 15:58:49+09:00,[7],nurse station
2023-04-11 15:58:50+09:00,"[9, 8]",nurse station
2023-04-11 15:58:51+09:00,"[20, 8]",nurse station
2023-04-11 15:58:52+09:00,"[20, 9]",nurse station
2023-04-11 15:58:53+09:00,"[7, 8, 9]",nurse station
2023-04-11 15:58:54+09:00,"[9, 7, 8]",nurse station
2023-04-11 15:58:55+09:00,"[8, 20, 7]",nurse station
2023-04-11 15:58:56+09:00,"[7, 9, 20]",nurse station
2023-04-11 15:58:57+09:00,"[4, 18, 8]",nurse station
2023-04-11 15:58:58+09:00,"[9, 18]",nurse station
2023-04-11 15:58:59+09:00,"[8, 18, 7]",nurse station
2023-04-11 15:59:00+09:00,"[20, 4, 8]",nurse station
2023-04-11 15:59:01+09:00,"[4, 20, 19]",nurse station
2023-04-11 15:59:02+09:00,"[9, 18, 7]",nurse station
2023-04-11 15:59:03+09:00,"[19, 9, 4]",nurse station
2023-04-11 15:59:04+09:00,"[18, 4]",nurse station
2023-04-11 15:59:05+09:00,"[18, 4]",nurse station
2023-04-11 15:59:06+09:00,"[8, 4, 20]",nurse station
2023-04-11 15:59:07+09:00,"[18, 7, 4]",nurse station
2023-04-11 15:59:08+09:00,"[18, 20, 4]",nurse station
2023-04-11 15:59:09+09:00,"[7, 8, 18]",nurse station
2023-04-11 15:59:10+09:00,"[18, 8]",nurse station
2023-04-11 15:59:11+09:00,[8],nurse station
2023-04-11 15:59:12+09:00,"[9, 8]",nurse station
2023-04-11 15:59:13+09:00,"[8, 9, 10]",nurse station
2023-04-11 15:59:14+09:00,[10],nurse station
2023-04-11 15:59:15+09:00,"[9, 7, 21]",nurse station
2023-04-11 15:59:16+09:00,"[8, 9, 4]",nurse station
2023-04-11 15:59:17+09:00,"[8, 9]",nurse station
2023-04-11 15:59:18+09:00,"[7, 8, 19]",nurse station
2023-04-11 15:59:19+09:00,"[7, 4, 21]",nurse station
2023-04-11 15:59:20+09:00,"[7, 8, 21]",nurse station
2023-04-11 15:59:21+09:00,"[8, 7]",nurse station
2023-04-11 15:59:22+09:00,"[7, 18, 9]",nurse station
2023-04-11 15:59:23+09:00,"[7, 18, 19]",nurse station
2023-04-11 15:59:24+09:00,"[7, 4]",nurse station
2023-04-11 15:59:25+09:00,"[7, 19, 4]",nurse station
2023-04-11 15:59:26+09:00,"[4, 18, 9]",nurse station
2023-04-11 15:59:27+09:00,"[18, 9, 7]",nurse station
2023-04-11 15:59:28+09:00,"[9, 18]",nurse station
2023-04-11 15:59:29+09:00,"[9, 7]",nurse station
2023-04-11 15:59:30+09:00,"[9, 7]",nurse station
2023-04-11 15:59:31+09:00,"[9, 18]",nurse station
2023-04-11 15:59:32+09:00,"[18, 19, 9]",nurse station
2023-04-11 15:59:33+09:00,"[9, 18, 7]",nurse station
2023-04-11 15:59:34+09:00,"[7, 18, 8]",nurse station
2023-04-11 15:59:35+09:00,"[9, 8, 4]",nurse station
2023-04-11 15:59:36+09:00,"[7, 18, 19]",nurse station
2023-04-11 15:59:37+09:00,[9],nurse station
2023-04-11 15:59:38+09:00,"[9, 7, 4]",nurse station
2023-04-11 15:59:39+09:00,"[9, 7, 4]",nurse station
2023-04-11 15:59:40+09:00,"[7, 9, 19]",nurse station
2023-04-11 15:59:41+09:00,"[7, 4, 19]",nurse station
2023-04-11 15:59:42+09:00,"[9, 4, 7]",nurse station
2023-04-11 15:59:43+09:00,[19],nurse station
2023-04-11 15:59:44+09:00,"[9, 7, 4]",nurse station
2023-04-11 15:59:45+09:00,"[9, 4, 18]",nurse station
2023-04-11 15:59:46+09:00,"[7, 19, 9]",nurse station
2023-04-11 15:59:47+09:00,"[9, 7]",nurse station
2023-04-11 15:59:48+09:00,"[9, 4]",nurse station
2023-04-11 15:59:49+09:00,[4],nurse station
2023-04-11 15:59:50+09:00,[19],nurse station
2023-04-11 15:59:51+09:00,"[9, 4]",nurse station
2023-04-11 15:59:52+09:00,"[19, 9, 4]",nurse station
2023-04-11 15:59:53+09:00,"[4, 9]",nurse station
2023-04-11 15:59:54+09:00,"[8, 7, 4]",nurse station
2023-04-11 15:59:55+09:00,"[8, 9]",nurse station
2023-04-11 15:59:56+09:00,"[21, 8]",nurse station
2023-04-11 15:59:57+09:00,"[9, 8, 21]",nurse station
2023-04-11 15:59:58+09:00,"[8, 9]",nurse station
2023-04-11 15:59:59+09:00,"[8, 9, 7]",nurse station
2023-04-11 16:00:00+09:00,"[7, 8]",nurse station
2023-04-11 16:00:01+09:00,"[7, 4, 9]",nurse station
2023-04-11 16:00:02+09:00,"[7, 4, 9]",nurse station
2023-04-11 16:00:03+09:00,"[7, 9, 8]",nurse station
2023-04-11 16:00:04+09:00,[8],nurse station
2023-04-11 16:00:05+09:00,"[7, 8, 20]",nurse station
2023-04-11 16:00:06+09:00,"[9, 8, 7]",nurse station
2023-04-11 16:00:07+09:00,"[9, 20, 18]",nurse station
2023-04-11 16:00:08+09:00,"[7, 9, 18]",nurse station
2023-04-11 16:00:09+09:00,"[18, 7, 20]",nurse station
2023-04-11 16:00:10+09:00,"[18, 9, 11]",nurse station
2023-04-11 16:00:11+09:00,"[18, 20, 9]",nurse station
2023-04-11 16:00:12+09:00,"[7, 18, 20]",nurse station
2023-04-11 16:00:13+09:00,"[20, 9, 18]",nurse station
2023-04-11 16:00:14+09:00,"[18, 7, 8]",nurse station
2023-04-11 16:00:15+09:00,"[20, 18, 7]",nurse station
2023-04-11 16:00:16+09:00,"[7, 18, 9]",nurse station
2023-04-11 16:00:17+09:00,"[9, 7, 20]",nurse station
2023-04-11 16:00:18+09:00,"[7, 9, 8]",nurse station
2023-04-11 16:00:19+09:00,"[7, 9, 20]",nurse station
2023-04-11 16:00:20+09:00,"[7, 20, 8]",nurse station
2023-04-11 16:00:21+09:00,"[7, 8, 18]",nurse station
2023-04-11 16:00:22+09:00,"[7, 8, 18]",nurse station
2023-04-11 16:00:23+09:00,"[20, 18, 8]",nurse station
2023-04-11 16:00:24+09:00,"[9, 7, 20]",nurse station
2023-04-11 16:00:25+09:00,"[20, 18, 10]",nurse station
2023-04-11 16:00:26+09:00,"[20, 18, 7]",nurse station
2023-04-11 16:00:27+09:00,"[9, 7, 20]",nurse station
2023-04-11 16:00:28+09:00,"[20, 9, 11]",nurse station
2023-04-11 16:00:29+09:00,"[20, 7, 18]",nurse station
2023-04-11 16:00:30+09:00,"[9, 20, 7]",nurse station
2023-04-11 16:00:31+09:00,"[20, 11, 9]",nurse station
2023-04-11 16:00:32+09:00,"[7, 20, 9]",nurse station
2023-04-11 16:00:33+09:00,"[18, 7, 8]",nurse station
2023-04-11 16:00:34+09:00,"[18, 7, 10]",nurse station
2023-04-11 16:00:35+09:00,"[18, 7, 20]",nurse station
2023-04-11 16:00:36+09:00,"[20, 7, 9]",nurse station
2023-04-11 16:00:37+09:00,"[7, 18, 20]",nurse station
2023-04-11 16:00:38+09:00,"[18, 8, 7]",nurse station
2023-04-11 16:00:39+09:00,"[7, 20, 9]",nurse station
2023-04-11 16:00:40+09:00,"[18, 9, 20]",nurse station
2023-04-11 16:00:41+09:00,"[7, 18, 20]",nurse station
2023-04-11 16:00:42+09:00,"[9, 18, 7]",nurse station
2023-04-11 16:00:43+09:00,"[8, 7, 18]",nurse station
2023-04-11 16:00:44+09:00,"[8, 20, 18]",nurse station
2023-04-11 16:00:45+09:00,"[18, 20, 7]",nurse station
2023-04-11 16:00:46+09:00,"[9, 8, 11]",nurse station
2023-04-11 16:00:47+09:00,"[8, 7, 18]",nurse station
2023-04-11 16:00:48+09:00,"[20, 10, 7]",nurse station
2023-04-11 16:00:49+09:00,"[9, 20, 7]",nurse station
2023-04-11 16:00:50+09:00,"[7, 9, 8]",nurse station
2023-04-11 16:00:51+09:00,"[20, 7, 18]",nurse station
2023-04-11 16:00:52+09:00,"[7, 20, 10]",nurse station
2023-04-11 16:00:53+09:00,"[20, 18, 7]",nurse station
2023-04-11 16:00:54+09:00,"[7, 9]",nurse station
2023-04-11 16:00:55+09:00,"[7, 18, 4]",nurse station
2023-04-11 16:00:56+09:00,"[7, 4, 18]",nurse station
2023-04-11 16:00:57+09:00,"[9, 4, 7]",nurse station
2023-04-11 16:00:58+09:00,"[22, 4, 7]",nurse station
2023-04-11 16:00:59+09:00,"[9, 4, 19]",nurse station
2023-04-11 16:01:00+09:00,"[9, 7, 4]",nurse station
2023-04-11 16:01:01+09:00,"[7, 4, 20]",nurse station
2023-04-11 16:01:02+09:00,"[7, 4, 20]",nurse station
2023-04-11 16:01:03+09:00,"[7, 4, 9]",nurse station
2023-04-11 16:01:04+09:00,"[20, 18, 4]",nurse station
2023-04-11 16:01:05+09:00,"[9, 7, 20]",nurse station
2023-04-11 16:01:06+09:00,"[7, 20, 9]",nurse station
2023-04-11 16:01:07+09:00,"[9, 4, 7]",nurse station
2023-04-11 16:01:08+09:00,"[7, 4, 9]",nurse station
2023-04-11 16:01:09+09:00,"[9, 20, 18]",nurse station
2023-04-11 16:01:10+09:00,"[7, 18, 9]",nurse station
2023-04-11 16:01:11+09:00,"[4, 7, 20]",nurse station
2023-04-11 16:01:12+09:00,"[8, 18, 9]",nurse station
2023-04-11 16:01:13+09:00,"[4, 7, 8]",nurse station
2023-04-11 16:01:14+09:00,"[7, 18, 4]",nurse station
2023-04-11 16:01:15+09:00,"[9, 18, 7]",nurse station
2023-04-11 16:01:16+09:00,"[18, 4, 20]",nurse station
2023-04-11 16:01:17+09:00,"[18, 4, 7]",nurse station
2023-04-11 16:01:18+09:00,"[9, 18, 7]",nurse station
2023-04-11 16:01:19+09:00,"[18, 9, 7]",nurse station
2023-04-11 16:01:20+09:00,"[20, 7, 18]",nurse station
2023-04-11 16:01:21+09:00,"[9, 7, 18]",nurse station
2023-04-11 16:01:22+09:00,"[7, 18, 9]",nurse station
2023-04-11 16:01:23+09:00,"[18, 7, 20]",nurse station
2023-04-11 16:01:24+09:00,"[18, 7, 8]",nurse station
2023-04-11 16:01:25+09:00,"[20, 18, 9]",nurse station
2023-04-11 16:01:26+09:00,"[8, 7, 18]",nurse station
2023-04-11 16:01:27+09:00,"[20, 18, 9]",nurse station
2023-04-11 16:01:28+09:00,"[7, 8, 18]",nurse station
2023-04-11 16:01:29+09:00,"[18, 7, 8]",nurse station
2023-04-11 16:01:30+09:00,"[7, 8]",nurse station
2023-04-11 16:01:31+09:00,"[8, 20]",nurse station
2023-04-11 16:01:32+09:00,"[8, 19, 20]",nurse station
2023-04-11 16:01:33+09:00,"[7, 4]",nurse station
2023-04-11 16:01:34+09:00,"[9, 4, 19]",nurse station
2023-04-11 16:01:35+09:00,"[9, 8, 4]",nurse station
2023-04-11 16:01:36+09:00,[20],nurse station
2023-04-11 16:01:37+09:00,[4],nurse station
2023-04-11 16:01:38+09:00,"[8, 4]",nurse station
2023-04-11 16:01:39+09:00,"[4, 20]",nurse station
2023-04-11 16:01:40+09:00,"[8, 9, 4]",nurse station
2023-04-11 16:01:41+09:00,"[8, 20, 7]",nurse station
