,timestamp,beacon_percentages,room
8863,2023-04-11 14:50:49+09:00,"{9: 0.67, 8: 0.33}",nurse station
8864,2023-04-11 14:50:50+09:00,{9: 1.0},nurse station
8865,2023-04-11 14:50:51+09:00,{9: 1.0},nurse station
8866,2023-04-11 14:50:52+09:00,{9: 1.0},nurse station
8867,2023-04-11 14:50:54+09:00,{9: 1.0},nurse station
8868,2023-04-11 14:50:55+09:00,{9: 1.0},nurse station
8869,2023-04-11 14:50:56+09:00,"{9: 0.74, 7: 0.26}",nurse station
8870,2023-04-11 14:50:57+09:00,"{19: 0.5, 7: 0.5}",nurse station
8871,2023-04-11 14:50:58+09:00,"{7: 0.6, 9: 0.2, 4: 0.2}",nurse station
8872,2023-04-11 14:50:59+09:00,"{19: 0.6, 7: 0.2, 9: 0.2}",nurse station
8873,2023-04-11 14:51:00+09:00,"{7: 0.36, 19: 0.27, 9: 0.18}",nurse station
8874,2023-04-11 14:51:01+09:00,"{19: 0.74, 9: 0.26}",nurse station
8875,2023-04-11 14:51:02+09:00,"{19: 0.69, 5: 0.31}",nurse station
8876,2023-04-11 14:51:03+09:00,{19: 1.0},nurse station
8877,2023-04-11 14:51:04+09:00,{19: 1.0},nurse station
8878,2023-04-11 14:51:05+09:00,"{9: 0.5, 19: 0.5}",nurse station
8879,2023-04-11 14:51:06+09:00,{19: 1.0},nurse station
8880,2023-04-11 14:51:07+09:00,{19: 1.0},nurse station
8881,2023-04-11 14:51:08+09:00,"{19: 0.75, 5: 0.25}",nurse station
8882,2023-04-11 14:51:09+09:00,{5: 1.0},nurse station
8883,2023-04-11 14:51:10+09:00,{9: 1.0},nurse station
8884,2023-04-11 14:51:11+09:00,"{19: 0.67, 9: 0.33}",nurse station
8885,2023-04-11 14:51:12+09:00,{19: 1.0},nurse station
8886,2023-04-11 14:51:13+09:00,{19: 1.0},nurse station
8887,2023-04-11 14:51:14+09:00,"{5: 0.5, 4: 0.25, 19: 0.25}",nurse station
8888,2023-04-11 14:51:15+09:00,"{19: 0.5, 5: 0.25, 9: 0.25}",nurse station
8889,2023-04-11 14:51:16+09:00,{19: 1.0},nurse station
8890,2023-04-11 14:51:18+09:00,{5: 1.0},nurse station
8891,2023-04-11 14:51:19+09:00,"{5: 0.33, 19: 0.33, 9: 0.33}",nurse station
8892,2023-04-11 14:51:20+09:00,{18: 1.0},nurse station
8893,2023-04-11 14:51:21+09:00,"{18: 0.38, 7: 0.24, 9: 0.24}",nurse station
8894,2023-04-11 14:51:22+09:00,"{18: 0.58, 9: 0.29, 5: 0.13}",nurse station
8895,2023-04-11 14:51:23+09:00,"{18: 0.75, 5: 0.25}",nurse station
8896,2023-04-11 14:51:24+09:00,"{19: 0.6, 9: 0.3, 5: 0.1}",nurse station
8897,2023-04-11 14:51:25+09:00,"{9: 0.75, 5: 0.25}",nurse station
8898,2023-04-11 14:51:26+09:00,"{19: 0.67, 5: 0.33}",nurse station
8899,2023-04-11 14:51:27+09:00,"{19: 0.5, 5: 0.25, 9: 0.25}",nurse station
8900,2023-04-11 14:51:28+09:00,"{19: 0.67, 5: 0.33}",nurse station
8901,2023-04-11 14:51:29+09:00,{19: 1.0},nurse station
8902,2023-04-11 14:51:30+09:00,"{19: 0.75, 9: 0.25}",nurse station
8903,2023-04-11 14:51:31+09:00,"{9: 0.73, 18: 0.27}",nurse station
8904,2023-04-11 14:51:32+09:00,"{4: 0.67, 19: 0.33}",nurse station
8905,2023-04-11 14:51:33+09:00,"{9: 0.5, 19: 0.5}",nurse station
8906,2023-04-11 14:51:34+09:00,"{19: 0.46, 4: 0.38, 9: 0.15}",nurse station
8907,2023-04-11 14:51:35+09:00,"{4: 0.83, 19: 0.17}",nurse station
8908,2023-04-11 14:51:36+09:00,"{19: 0.5, 4: 0.5}",nurse station
8909,2023-04-11 14:51:38+09:00,{19: 1.0},nurse station
8910,2023-04-11 14:51:39+09:00,{19: 1.0},nurse station
8911,2023-04-11 14:51:40+09:00,{19: 1.0},nurse station
8912,2023-04-11 14:51:41+09:00,"{19: 0.75, 4: 0.25}",nurse station
8913,2023-04-11 14:51:42+09:00,{4: 1.0},nurse station
8914,2023-04-11 14:51:43+09:00,"{4: 0.67, 19: 0.33}",nurse station
8915,2023-04-11 14:51:44+09:00,"{19: 0.5, 9: 0.25, 4: 0.25}",nurse station
8916,2023-04-11 14:51:45+09:00,"{19: 0.84, 5: 0.16}",nurse station
8917,2023-04-11 14:51:46+09:00,"{19: 0.62, 4: 0.38}",nurse station
8918,2023-04-11 14:51:47+09:00,"{19: 0.69, 4: 0.31}",nurse station
8919,2023-04-11 14:51:48+09:00,"{19: 0.67, 4: 0.33}",nurse station
8920,2023-04-11 14:51:49+09:00,{19: 1.0},nurse station
8921,2023-04-11 14:51:50+09:00,"{4: 0.5, 19: 0.33, 5: 0.17}",nurse station
8922,2023-04-11 14:51:51+09:00,"{4: 0.5, 19: 0.5}",nurse station
8923,2023-04-11 14:51:52+09:00,"{4: 0.5, 19: 0.33, 9: 0.17}",nurse station
8924,2023-04-11 14:51:53+09:00,"{19: 0.64, 4: 0.36}",nurse station
8925,2023-04-11 14:51:54+09:00,"{4: 0.65, 19: 0.35}",nurse station
8926,2023-04-11 14:51:55+09:00,"{19: 0.5, 9: 0.17, 4: 0.17}",nurse station
8927,2023-04-11 14:51:56+09:00,"{4: 0.5, 19: 0.33, 5: 0.17}",nurse station
8928,2023-04-11 14:51:57+09:00,"{4: 0.5, 19: 0.5}",nurse station
8929,2023-04-11 14:51:58+09:00,"{19: 0.75, 4: 0.25}",nurse station
8930,2023-04-11 14:51:59+09:00,"{19: 0.4, 4: 0.4, 9: 0.2}",nurse station
8931,2023-04-11 14:52:00+09:00,"{4: 0.5, 5: 0.5}",nurse station
8932,2023-04-11 14:52:01+09:00,"{4: 0.33, 5: 0.33, 19: 0.33}",nurse station
8933,2023-04-11 14:52:02+09:00,"{5: 0.33, 19: 0.33, 4: 0.33}",nurse station
8934,2023-04-11 14:52:03+09:00,{19: 1.0},nurse station
8935,2023-04-11 14:52:04+09:00,"{4: 0.26, 9: 0.26, 5: 0.26}",nurse station
8936,2023-04-11 14:52:05+09:00,"{19: 0.76, 4: 0.24}",nurse station
8937,2023-04-11 14:52:06+09:00,{19: 1.0},nurse station
8938,2023-04-11 14:52:07+09:00,"{19: 0.33, 9: 0.33, 4: 0.33}",nurse station
8939,2023-04-11 14:52:08+09:00,"{19: 0.67, 4: 0.33}",nurse station
8940,2023-04-11 14:52:09+09:00,{5: 1.0},nurse station
8941,2023-04-11 14:52:10+09:00,{19: 1.0},nurse station
8942,2023-04-11 14:52:11+09:00,"{4: 0.5, 19: 0.5}",nurse station
8943,2023-04-11 14:52:12+09:00,"{4: 0.67, 19: 0.33}",nurse station
8944,2023-04-11 14:52:13+09:00,{19: 1.0},nurse station
8945,2023-04-11 14:52:14+09:00,{19: 1.0},nurse station
8946,2023-04-11 14:52:15+09:00,{19: 1.0},nurse station
8947,2023-04-11 14:52:16+09:00,{19: 1.0},nurse station
8948,2023-04-11 14:52:17+09:00,{19: 1.0},nurse station
8949,2023-04-11 14:52:18+09:00,{19: 1.0},nurse station
8950,2023-04-11 14:52:19+09:00,"{5: 0.5, 4: 0.25, 19: 0.25}",nurse station
8951,2023-04-11 14:52:20+09:00,"{19: 0.75, 4: 0.25}",nurse station
8952,2023-04-11 14:52:21+09:00,"{19: 0.67, 4: 0.33}",nurse station
8953,2023-04-11 14:52:22+09:00,"{9: 0.39, 4: 0.39, 5: 0.22}",nurse station
8954,2023-04-11 14:52:23+09:00,"{19: 0.41, 4: 0.41, 5: 0.18}",nurse station
8955,2023-04-11 14:52:24+09:00,{19: 1.0},nurse station
8956,2023-04-11 14:52:25+09:00,{4: 1.0},nurse station
8957,2023-04-11 14:52:26+09:00,"{19: 0.5, 5: 0.5}",nurse station
8958,2023-04-11 14:52:27+09:00,"{4: 0.67, 19: 0.33}",nurse station
8959,2023-04-11 14:52:28+09:00,{5: 1.0},nurse station
8960,2023-04-11 14:52:29+09:00,"{19: 0.75, 5: 0.25}",nurse station
8961,2023-04-11 14:52:30+09:00,{4: 1.0},nurse station
8962,2023-04-11 14:52:31+09:00,"{5: 0.5, 9: 0.5}",nurse station
8963,2023-04-11 14:52:32+09:00,"{19: 0.75, 5: 0.25}",nurse station
8964,2023-04-11 14:52:33+09:00,"{19: 0.46, 9: 0.23, 4: 0.23}",nurse station
8965,2023-04-11 14:52:34+09:00,"{4: 0.71, 19: 0.29}",nurse station
8966,2023-04-11 14:52:35+09:00,{19: 1.0},nurse station
8967,2023-04-11 14:52:36+09:00,"{19: 0.5, 5: 0.25, 4: 0.25}",nurse station
8968,2023-04-11 14:52:37+09:00,"{5: 0.6, 19: 0.4}",nurse station
8969,2023-04-11 14:52:38+09:00,"{19: 0.62, 4: 0.38}",nurse station
8970,2023-04-11 14:52:39+09:00,"{4: 0.4, 19: 0.4, 5: 0.2}",nurse station
8971,2023-04-11 14:52:40+09:00,"{19: 0.6, 4: 0.4}",nurse station
8972,2023-04-11 14:52:41+09:00,"{19: 0.67, 4: 0.33}",nurse station
8973,2023-04-11 14:52:42+09:00,"{4: 0.67, 19: 0.33}",nurse station
8974,2023-04-11 14:52:43+09:00,{19: 1.0},nurse station
8975,2023-04-11 14:52:44+09:00,"{19: 0.75, 4: 0.25}",nurse station
8976,2023-04-11 14:52:45+09:00,"{4: 0.9, 5: 0.1}",nurse station
8977,2023-04-11 14:52:46+09:00,"{19: 0.77, 5: 0.23}",nurse station
8978,2023-04-11 14:52:48+09:00,"{19: 0.75, 4: 0.25}",nurse station
8979,2023-04-11 14:52:49+09:00,"{5: 0.5, 9: 0.25, 19: 0.25}",nurse station
8980,2023-04-11 14:52:50+09:00,{19: 1.0},nurse station
8981,2023-04-11 14:52:51+09:00,"{19: 0.51, 4: 0.49}",nurse station
8982,2023-04-11 14:52:52+09:00,"{4: 0.51, 19: 0.49}",nurse station
8983,2023-04-11 14:52:53+09:00,"{5: 0.33, 4: 0.33, 19: 0.33}",nurse station
8984,2023-04-11 14:52:54+09:00,"{4: 0.6, 9: 0.2, 19: 0.2}",nurse station
8985,2023-04-11 14:52:55+09:00,"{4: 0.5, 5: 0.5}",nurse station
8986,2023-04-11 14:52:56+09:00,"{19: 0.8, 5: 0.2}",nurse station
8987,2023-04-11 14:52:57+09:00,{19: 1.0},nurse station
8988,2023-04-11 14:52:58+09:00,{19: 1.0},nurse station
8989,2023-04-11 14:52:59+09:00,"{5: 0.36, 19: 0.36, 9: 0.28}",nurse station
8990,2023-04-11 14:53:00+09:00,"{19: 0.57, 9: 0.23, 5: 0.19}",nurse station
8991,2023-04-11 14:53:01+09:00,{19: 1.0},nurse station
8992,2023-04-11 14:53:02+09:00,"{9: 0.75, 19: 0.25}",nurse station
8993,2023-04-11 14:53:03+09:00,"{4: 0.5, 19: 0.5}",nurse station
8994,2023-04-11 14:53:04+09:00,"{4: 0.5, 5: 0.25, 19: 0.25}",nurse station
8995,2023-04-11 14:53:05+09:00,"{4: 0.5, 19: 0.5}",nurse station
8996,2023-04-11 14:53:06+09:00,"{19: 0.5, 4: 0.5}",nurse station
8997,2023-04-11 14:53:08+09:00,"{19: 0.75, 4: 0.25}",nurse station
8998,2023-04-11 14:53:09+09:00,"{19: 0.5, 4: 0.5}",nurse station
8999,2023-04-11 14:53:10+09:00,{19: 1.0},nurse station
9000,2023-04-11 14:53:11+09:00,{19: 1.0},nurse station
9001,2023-04-11 14:53:12+09:00,"{19: 0.57, 4: 0.19, 5: 0.19}",nurse station
9002,2023-04-11 14:53:13+09:00,"{5: 0.56, 9: 0.44}",nurse station
9003,2023-04-11 14:53:14+09:00,"{9: 0.67, 19: 0.17, 20: 0.17}",nurse station
9004,2023-04-11 14:53:15+09:00,"{9: 0.4, 18: 0.2, 7: 0.2}",nurse station
9005,2023-04-11 14:53:16+09:00,"{4: 0.5, 9: 0.5}",nurse station
9006,2023-04-11 14:53:17+09:00,"{4: 0.25, 9: 0.25, 8: 0.25}",nurse station
9007,2023-04-11 14:53:18+09:00,"{4: 0.5, 8: 0.5}",nurse station
9008,2023-04-11 14:53:19+09:00,{9: 1.0},nurse station
9009,2023-04-11 14:53:20+09:00,{9: 1.0},nurse station
9010,2023-04-11 14:53:21+09:00,{9: 1.0},nurse station
9011,2023-04-11 14:53:22+09:00,{9: 1.0},nurse station
9012,2023-04-11 14:53:23+09:00,{9: 1.0},nurse station
9013,2023-04-11 14:53:24+09:00,{9: 1.0},nurse station
9014,2023-04-11 14:53:26+09:00,"{9: 0.5, 4: 0.5}",nurse station
9015,2023-04-11 14:53:28+09:00,"{4: 0.6, 9: 0.4}",nurse station
9016,2023-04-11 14:53:29+09:00,"{19: 0.27, 6: 0.27, 5: 0.27}",nurse station
9017,2023-04-11 14:53:30+09:00,"{9: 0.5, 19: 0.25, 4: 0.25}",nurse station
9018,2023-04-11 14:53:31+09:00,"{19: 0.47, 9: 0.31, 4: 0.16}",nurse station
9019,2023-04-11 14:53:32+09:00,"{8: 0.44, 18: 0.34, 9: 0.22}",nurse station
9020,2023-04-11 14:53:33+09:00,"{18: 0.5, 9: 0.25, 20: 0.25}",nurse station
9021,2023-04-11 14:53:34+09:00,"{9: 0.75, 7: 0.25}",nurse station
9022,2023-04-11 14:53:35+09:00,"{9: 0.59, 10: 0.41}",nurse station
9023,2023-04-11 14:53:36+09:00,"{9: 0.49, 10: 0.26, 7: 0.26}",nurse station
9024,2023-04-11 14:53:37+09:00,"{9: 0.47, 10: 0.35, 18: 0.18}",nurse station
9025,2023-04-11 14:53:38+09:00,"{9: 0.29, 10: 0.14, 8: 0.14}",nurse station
9026,2023-04-11 14:53:39+09:00,"{20: 0.27, 8: 0.27, 9: 0.2}",nurse station
9027,2023-04-11 14:53:40+09:00,"{9: 0.3, 7: 0.2, 18: 0.2}",nurse station
9028,2023-04-11 14:53:41+09:00,"{9: 0.29, 7: 0.24, 18: 0.24}",nurse station
9029,2023-04-11 14:53:42+09:00,"{18: 0.21, 19: 0.21, 8: 0.21}",nurse station
9030,2023-04-11 14:53:43+09:00,"{8: 0.58, 20: 0.29, 7: 0.13}",nurse station
9031,2023-04-11 14:53:44+09:00,"{7: 0.53, 9: 0.38, 20: 0.09}",nurse station
9032,2023-04-11 14:53:45+09:00,"{20: 0.42, 9: 0.25, 19: 0.17}",nurse station
9033,2023-04-11 14:53:46+09:00,"{7: 0.29, 20: 0.22, 8: 0.22}",nurse station
9034,2023-04-11 14:53:47+09:00,"{9: 0.36, 7: 0.19, 10: 0.14}",nurse station
9035,2023-04-11 14:53:48+09:00,"{9: 0.42, 7: 0.29, 20: 0.19}",nurse station
9036,2023-04-11 14:53:49+09:00,"{9: 0.49, 7: 0.24, 8: 0.12}",nurse station
9037,2023-04-11 14:53:50+09:00,"{8: 0.28, 19: 0.19, 10: 0.19}",nurse station
9038,2023-04-11 14:53:51+09:00,"{9: 0.42, 7: 0.25, 8: 0.17}",nurse station
9039,2023-04-11 14:53:52+09:00,"{7: 0.45, 19: 0.18, 18: 0.09}",nurse station
9040,2023-04-11 14:53:53+09:00,"{7: 0.33, 8: 0.22, 20: 0.11}",nurse station
9041,2023-04-11 14:53:54+09:00,"{9: 0.26, 7: 0.26, 20: 0.17}",nurse station
9042,2023-04-11 14:53:55+09:00,"{10: 0.27, 9: 0.22, 19: 0.17}",nurse station
9043,2023-04-11 14:53:56+09:00,"{8: 0.38, 9: 0.28, 19: 0.15}",nurse station
9044,2023-04-11 14:53:57+09:00,"{7: 0.43, 20: 0.2, 21: 0.12}",nurse station
9045,2023-04-11 14:53:58+09:00,"{7: 0.54, 8: 0.21, 9: 0.11}",nurse station
9046,2023-04-11 14:53:59+09:00,"{7: 0.36, 18: 0.12, 10: 0.12}",nurse station
9047,2023-04-11 14:54:00+09:00,"{20: 0.43, 8: 0.28, 9: 0.19}",nurse station
9048,2023-04-11 14:54:01+09:00,"{9: 0.27, 8: 0.18, 18: 0.18}",nurse station
9049,2023-04-11 14:54:02+09:00,"{7: 0.45, 4: 0.23, 10: 0.23}",nurse station
9050,2023-04-11 14:54:03+09:00,"{20: 0.31, 7: 0.23, 9: 0.2}",nurse station
9051,2023-04-11 14:54:04+09:00,"{10: 0.3, 19: 0.26, 8: 0.15}",nurse station
9052,2023-04-11 14:54:05+09:00,"{20: 0.23, 8: 0.23, 7: 0.23}",nurse station
9053,2023-04-11 14:54:06+09:00,"{8: 0.42, 9: 0.28, 20: 0.17}",nurse station
9054,2023-04-11 14:54:07+09:00,"{7: 0.4, 8: 0.16, 9: 0.16}",nurse station
9055,2023-04-11 14:54:08+09:00,"{9: 0.34, 8: 0.2, 7: 0.19}",nurse station
9056,2023-04-11 14:54:09+09:00,"{4: 0.33, 9: 0.33, 20: 0.17}",nurse station
9057,2023-04-11 14:54:10+09:00,"{9: 0.5, 8: 0.12, 7: 0.12}",nurse station
9058,2023-04-11 14:54:11+09:00,"{10: 0.32, 18: 0.21, 9: 0.11}",nurse station
9059,2023-04-11 14:54:12+09:00,"{7: 0.41, 8: 0.31, 9: 0.1}",nurse station
9060,2023-04-11 14:54:13+09:00,"{7: 0.28, 20: 0.19, 18: 0.19}",nurse station
9061,2023-04-11 14:54:14+09:00,"{9: 0.36, 7: 0.23, 20: 0.18}",nurse station
9062,2023-04-11 14:54:15+09:00,"{7: 0.29, 8: 0.23, 9: 0.19}",nurse station
9063,2023-04-11 14:54:16+09:00,"{19: 0.33, 8: 0.33, 10: 0.33}",nurse station
9064,2023-04-11 14:54:17+09:00,"{8: 0.5, 18: 0.5}",nurse station
9065,2023-04-11 14:54:18+09:00,"{9: 0.41, 8: 0.24, 10: 0.24}",nurse station
9066,2023-04-11 14:54:19+09:00,"{19: 0.54, 8: 0.18, 7: 0.18}",nurse station
9067,2023-04-11 14:54:20+09:00,"{10: 0.24, 9: 0.24, 7: 0.24}",nurse station
9068,2023-04-11 14:54:21+09:00,"{19: 0.23, 10: 0.23, 9: 0.23}",nurse station
9069,2023-04-11 14:54:22+09:00,"{20: 0.39, 9: 0.19, 10: 0.1}",nurse station
9070,2023-04-11 14:54:23+09:00,{9: 1.0},nurse station
9071,2023-04-11 14:54:24+09:00,{9: 1.0},nurse station
9072,2023-04-11 14:54:25+09:00,"{9: 0.39, 8: 0.32, 10: 0.19}",nurse station
9073,2023-04-11 14:54:26+09:00,"{8: 0.26, 9: 0.25, 7: 0.21}",nurse station
9074,2023-04-11 14:54:27+09:00,"{10: 0.29, 7: 0.19, 20: 0.19}",nurse station
9075,2023-04-11 14:54:28+09:00,"{9: 0.29, 18: 0.29, 20: 0.14}",nurse station
9076,2023-04-11 14:54:29+09:00,"{20: 0.31, 9: 0.23, 7: 0.15}",nurse station
9077,2023-04-11 14:54:30+09:00,"{19: 0.23, 9: 0.23, 20: 0.23}",nurse station
9078,2023-04-11 14:54:31+09:00,"{18: 0.2, 7: 0.2, 9: 0.2}",nurse station
9079,2023-04-11 14:54:32+09:00,"{8: 0.44, 7: 0.21, 18: 0.11}",nurse station
9080,2023-04-11 14:54:33+09:00,"{8: 0.23, 7: 0.16, 19: 0.16}",nurse station
9081,2023-04-11 14:54:34+09:00,"{9: 0.24, 8: 0.24, 4: 0.24}",nurse station
9082,2023-04-11 14:54:35+09:00,"{7: 0.25, 10: 0.25, 9: 0.25}",nurse station
9083,2023-04-11 14:54:36+09:00,"{7: 0.5, 4: 0.5}",nurse station
9084,2023-04-11 14:54:37+09:00,{9: 1.0},nurse station
9085,2023-04-11 14:54:38+09:00,"{9: 0.8, 19: 0.2}",nurse station
9086,2023-04-11 14:54:39+09:00,"{9: 0.6, 4: 0.4}",nurse station
9087,2023-04-11 14:54:40+09:00,"{9: 0.58, 4: 0.19, 7: 0.12}",nurse station
9088,2023-04-11 14:54:41+09:00,{9: 1.0},nurse station
9089,2023-04-11 14:54:42+09:00,"{9: 0.49, 4: 0.14, 18: 0.12}",nurse station
9090,2023-04-11 14:54:43+09:00,"{19: 0.24, 5: 0.24, 4: 0.23}",nurse station
9091,2023-04-11 14:54:44+09:00,"{19: 0.54, 5: 0.36, 6: 0.1}",nurse station
9092,2023-04-11 14:55:08+09:00,"{4: 0.59, 9: 0.41}",cafeteria
9093,2023-04-11 14:55:09+09:00,{4: 1.0},cafeteria
9094,2023-04-11 14:55:10+09:00,{4: 1.0},cafeteria
9095,2023-04-11 14:55:11+09:00,{4: 1.0},cafeteria
9096,2023-04-11 14:55:12+09:00,"{4: 0.4, 8: 0.2, 7: 0.2}",cafeteria
9097,2023-04-11 14:55:13+09:00,"{4: 0.78, 14: 0.23}",cafeteria
9098,2023-04-11 14:55:14+09:00,"{4: 0.44, 14: 0.28, 9: 0.28}",cafeteria
9099,2023-04-11 14:55:15+09:00,"{4: 0.33, 14: 0.33, 6: 0.33}",cafeteria
9100,2023-04-11 14:55:16+09:00,"{6: 0.47, 5: 0.26, 19: 0.26}",cafeteria
9101,2023-04-11 14:55:17+09:00,"{6: 0.35, 13: 0.13, 17: 0.13}",cafeteria
9102,2023-04-11 14:55:18+09:00,"{6: 0.28, 5: 0.23, 3: 0.16}",cafeteria
9103,2023-04-11 14:55:19+09:00,"{6: 0.28, 5: 0.21, 3: 0.17}",cafeteria
9104,2023-04-11 14:55:20+09:00,"{5: 0.38, 3: 0.24, 16: 0.09}",cafeteria
9105,2023-04-11 14:55:21+09:00,"{6: 0.42, 13: 0.28, 16: 0.14}",cafeteria
9106,2023-04-11 14:55:52+09:00,"{13: 0.3, 15: 0.3, 16: 0.3}",hallway
9107,2023-04-11 14:55:53+09:00,"{16: 0.31, 2: 0.23, 15: 0.21}",hallway
9108,2023-04-11 14:55:54+09:00,"{13: 0.21, 16: 0.15, 1: 0.15}",hallway
9109,2023-04-11 14:55:55+09:00,"{2: 0.36, 16: 0.18, 13: 0.18}",hallway
9110,2023-04-11 14:56:20+09:00,"{16: 0.6, 2: 0.3, 17: 0.1}",502
9111,2023-04-11 14:56:21+09:00,"{16: 0.41, 3: 0.31, 17: 0.28}",502
9112,2023-04-11 14:56:22+09:00,"{3: 0.6, 15: 0.2, 17: 0.2}",502
9113,2023-04-11 14:56:23+09:00,"{3: 0.8, 16: 0.2}",502
9114,2023-04-11 14:56:24+09:00,"{3: 0.44, 15: 0.22, 2: 0.22}",502
9115,2023-04-11 14:56:25+09:00,"{16: 0.43, 17: 0.29, 3: 0.29}",502
9116,2023-04-11 14:56:26+09:00,"{16: 0.27, 15: 0.21, 3: 0.21}",502
9117,2023-04-11 14:56:27+09:00,"{2: 0.28, 5: 0.21, 3: 0.15}",502
9118,2023-04-11 14:56:28+09:00,"{16: 0.25, 17: 0.19, 1: 0.19}",502
9119,2023-04-11 14:56:37+09:00,"{13: 0.5, 16: 0.5}",516
9120,2023-04-11 14:56:38+09:00,"{3: 0.33, 16: 0.33, 15: 0.33}",516
9121,2023-04-11 14:56:39+09:00,"{13: 0.5, 2: 0.5}",516
9122,2023-04-11 14:56:40+09:00,"{16: 0.44, 3: 0.22, 6: 0.11}",516
9123,2023-04-11 14:56:41+09:00,"{2: 0.2, 16: 0.2, 5: 0.2}",516
9124,2023-04-11 14:56:42+09:00,"{2: 0.36, 5: 0.36, 3: 0.14}",516
9125,2023-04-11 14:56:43+09:00,"{2: 0.23, 3: 0.23, 17: 0.17}",516
9126,2023-04-11 14:56:44+09:00,"{17: 0.2, 2: 0.2, 16: 0.15}",516
9127,2023-04-11 14:56:45+09:00,"{6: 0.21, 2: 0.21, 5: 0.17}",516
9128,2023-04-11 14:56:46+09:00,"{5: 0.31, 3: 0.26, 17: 0.21}",516
9129,2023-04-11 14:56:47+09:00,"{5: 0.34, 3: 0.17, 17: 0.16}",516
9130,2023-04-11 14:56:48+09:00,"{3: 0.4, 17: 0.33, 6: 0.13}",516
9131,2023-04-11 14:56:49+09:00,"{6: 0.37, 5: 0.3, 17: 0.22}",516
9132,2023-04-11 14:57:10+09:00,"{18: 0.54, 8: 0.31, 20: 0.15}",518
9133,2023-04-11 14:57:11+09:00,"{18: 0.55, 8: 0.45}",518
9134,2023-04-11 14:57:12+09:00,{18: 1.0},518
9135,2023-04-11 14:57:13+09:00,"{9: 0.25, 7: 0.25, 8: 0.25}",518
9136,2023-04-11 14:57:14+09:00,"{7: 0.5, 18: 0.25, 9: 0.25}",518
9137,2023-04-11 14:58:05+09:00,"{7: 0.49, 18: 0.26, 9: 0.26}",nurse station
9138,2023-04-11 14:58:06+09:00,"{7: 0.33, 9: 0.33, 10: 0.33}",nurse station
9139,2023-04-11 14:58:07+09:00,"{9: 0.38, 7: 0.25, 11: 0.12}",nurse station
9140,2023-04-11 14:58:08+09:00,"{9: 0.33, 7: 0.33, 11: 0.17}",nurse station
9141,2023-04-11 14:58:09+09:00,"{7: 0.45, 10: 0.37, 11: 0.18}",nurse station
9142,2023-04-11 14:58:10+09:00,"{7: 0.47, 9: 0.26, 10: 0.13}",nurse station
9143,2023-04-11 14:58:11+09:00,"{7: 0.4, 9: 0.24, 18: 0.12}",nurse station
9144,2023-04-11 14:58:12+09:00,"{7: 0.66, 18: 0.09, 8: 0.09}",nurse station
9145,2023-04-11 14:58:13+09:00,"{18: 0.38, 9: 0.23, 10: 0.19}",nurse station
9146,2023-04-11 14:58:14+09:00,"{9: 0.81, 7: 0.19}",nurse station
9147,2023-04-11 14:58:15+09:00,"{7: 0.35, 9: 0.33, 11: 0.21}",nurse station
9148,2023-04-11 14:58:16+09:00,"{7: 0.73, 10: 0.24, 11: 0.03}",nurse station
9149,2023-04-11 14:58:17+09:00,{7: 1.0},nurse station
9150,2023-04-11 14:58:20+09:00,"{9: 0.4, 7: 0.2, 11: 0.2}",nurse station
9151,2023-04-11 14:58:21+09:00,"{9: 0.67, 7: 0.33}",nurse station
9152,2023-04-11 14:58:22+09:00,"{7: 0.43, 11: 0.29, 18: 0.29}",nurse station
9153,2023-04-11 14:58:23+09:00,"{18: 0.5, 7: 0.5}",nurse station
9154,2023-04-11 14:58:24+09:00,"{9: 0.5, 18: 0.25, 10: 0.25}",nurse station
9155,2023-04-11 14:58:25+09:00,"{7: 0.4, 11: 0.4, 9: 0.2}",nurse station
9156,2023-04-11 14:58:26+09:00,"{18: 0.39, 7: 0.39, 8: 0.2}",nurse station
9157,2023-04-11 14:58:27+09:00,"{9: 0.59, 7: 0.41}",nurse station
9158,2023-04-11 14:58:28+09:00,"{7: 0.5, 9: 0.25, 8: 0.12}",nurse station
9159,2023-04-11 14:58:29+09:00,"{9: 0.5, 7: 0.25, 18: 0.25}",nurse station
9160,2023-04-11 14:58:30+09:00,{8: 1.0},nurse station
9161,2023-04-11 14:58:31+09:00,"{9: 0.5, 18: 0.2, 8: 0.19}",nurse station
9162,2023-04-11 14:58:32+09:00,"{9: 0.51, 10: 0.26, 7: 0.23}",nurse station
9163,2023-04-11 14:58:33+09:00,"{9: 0.56, 7: 0.28, 11: 0.14}",nurse station
9164,2023-04-11 14:58:34+09:00,"{9: 0.42, 7: 0.21, 18: 0.15}",nurse station
9165,2023-04-11 14:58:35+09:00,"{9: 0.42, 10: 0.21, 20: 0.21}",nurse station
9166,2023-04-11 14:58:36+09:00,"{9: 0.43, 11: 0.36, 7: 0.21}",nurse station
9167,2023-04-11 14:58:37+09:00,"{7: 0.67, 9: 0.33}",nurse station
9168,2023-04-11 14:58:38+09:00,"{7: 0.47, 8: 0.35, 4: 0.18}",nurse station
9169,2023-04-11 14:58:39+09:00,"{7: 0.36, 9: 0.32, 10: 0.11}",nurse station
9170,2023-04-11 14:58:40+09:00,"{9: 0.38, 7: 0.38, 11: 0.12}",nurse station
9171,2023-04-11 14:58:41+09:00,"{7: 0.57, 11: 0.19, 9: 0.15}",nurse station
