,Unnamed: 0,activity,started_at,finished_at,deleted_at,updated_at,user_id,user,room,floor
535,535,Location,2023-04-11 16:52:24+09:00,2023-04-11 16:52:49+09:00,,2023-04-11 07:53:02 UTC,97,5th-location,517,5th
536,536,Location,2023-04-11 16:53:47+09:00,2023-04-11 16:54:13+09:00,,2023-04-11 07:55:02 UTC,97,5th-location,cafeteria,5th
537,537,Location,2023-04-11 16:54:20+09:00,2023-04-11 16:55:09+09:00,,2023-04-11 07:56:02 UTC,97,5th-location,nurse station,5th
538,538,Location,2023-04-11 16:55:24+09:00,2023-04-11 16:55:26+09:00,,2023-04-11 07:56:02 UTC,97,5th-location,520,5th
539,539,Location,2023-04-11 16:55:43+09:00,2023-04-11 16:57:07+09:00,,2023-04-11 07:58:02 UTC,97,5th-location,523,5th
540,540,Location,2023-04-11 16:56:58+09:00,2023-04-11 16:57:48+09:00,,2023-04-11 07:58:02 UTC,91,2nd-location,Cafeteria D,2nd
541,541,処置,2023-04-11 16:57:33+09:00,2023-04-11 17:00:18+09:00,,2023-04-11 08:01:02 UTC,97,5th-location,nurse station,5th
542,542,Location,2023-04-11 16:58:11+09:00,2023-04-11 16:58:13+09:00,2023-04-11 07:59:02 UTC,2023-04-11 07:59:02 UTC,91,2nd-location,Cafeteria B,2nd
543,543,Location,2023-04-11 16:58:20+09:00,2023-04-11 16:59:41+09:00,,2023-04-11 08:00:02 UTC,91,2nd-location,Cafeteria D,2nd
544,544,Location,2023-04-11 16:59:42+09:00,2023-04-11 17:00:18+09:00,,2023-04-11 08:01:02 UTC,91,2nd-location,Cafeteria B,2nd
545,545,Location,2023-04-11 17:00:17+09:00,2023-04-11 17:02:18+09:00,,2023-04-11 08:03:02 UTC,91,2nd-location,Cafeteria D,2nd
546,546,Location,2023-04-11 17:00:41+09:00,2023-04-11 17:00:50+09:00,,2023-04-11 08:01:02 UTC,97,5th-location,kitchen,5th
547,547,Location,2023-04-11 17:00:58+09:00,2023-04-11 17:10:00+09:00,,2023-04-11 08:11:01 UTC,97,5th-location,cafeteria,5th
548,548,Location,2023-04-11 17:02:30+09:00,2023-04-11 17:03:15+09:00,,2023-04-11 08:04:02 UTC,91,2nd-location,Cafeteria D,2nd
549,549,Location,2023-04-11 17:03:13+09:00,2023-04-11 17:03:16+09:00,,2023-04-11 08:04:02 UTC,91,2nd-location,Cafeteria A,2nd
550,550,Location,2023-04-11 17:03:22+09:00,2023-04-11 17:06:31+09:00,,2023-04-11 08:07:02 UTC,91,2nd-location,Cafeteria D,2nd
551,551,Location,2023-04-11 17:06:32+09:00,2023-04-11 17:07:03+09:00,,2023-04-11 08:08:02 UTC,91,2nd-location,Cafeteria A,2nd
552,552,Location,2023-04-11 17:07:12+09:00,2023-04-11 17:11:39+09:00,,2023-04-11 08:12:02 UTC,91,2nd-location,Cafeteria D,2nd
553,553,Location,2023-04-11 17:11:45+09:00,2023-04-11 17:12:10+09:00,,2023-04-11 08:13:02 UTC,91,2nd-location,Office Small,2nd
554,554,Location,2023-04-11 17:12:00+09:00,2023-04-11 17:15:25+09:00,,2023-04-11 08:16:02 UTC,97,5th-location,cafeteria,5th
555,555,Location,2023-04-11 17:12:40+09:00,2023-04-11 17:14:33+09:00,,2023-04-11 08:15:03 UTC,91,2nd-location,Cafeteria D,2nd
556,556,Location,2023-04-11 17:14:31+09:00,2023-04-11 17:14:33+09:00,,2023-04-11 08:15:03 UTC,91,2nd-location,Cafeteria B,2nd
557,557,Location,2023-04-11 17:14:41+09:00,2023-04-11 17:15:03+09:00,,2023-04-11 08:16:02 UTC,91,2nd-location,Cafeteria D,2nd
558,558,Location,2023-04-11 17:14:51+09:00,2023-04-11 17:14:54+09:00,,2023-04-11 08:15:03 UTC,91,2nd-location,Cafeteria B,2nd
559,559,Location,2023-04-11 17:15:11+09:00,2023-04-11 17:15:23+09:00,,2023-04-11 08:16:02 UTC,91,2nd-location,Cafeteria A,2nd
560,560,Location,2023-04-11 17:15:22+09:00,2023-04-11 17:15:47+09:00,,2023-04-11 08:16:03 UTC,91,2nd-location,Cafeteria D,2nd
561,561,Location,2023-04-11 17:15:26+09:00,2023-04-11 17:15:37+09:00,,2023-04-11 08:16:03 UTC,97,5th-location,kitchen,5th
562,562,Location,2023-04-11 17:15:30+09:00,2023-04-11 17:15:33+09:00,,2023-04-11 08:16:03 UTC,91,2nd-location,Cafeteria B,2nd
563,563,Location,2023-04-11 17:15:40+09:00,2023-04-11 17:19:09+09:00,,2023-04-11 08:20:02 UTC,97,5th-location,cafeteria,5th
564,564,Location,2023-04-11 17:15:41+09:00,2023-04-11 17:15:52+09:00,,2023-04-11 08:16:03 UTC,91,2nd-location,Cafeteria A,2nd
565,565,Location,2023-04-11 17:15:57+09:00,2023-04-11 17:24:17+09:00,,2023-04-11 08:25:02 UTC,91,2nd-location,Cafeteria D,2nd
566,566,Location,2023-04-11 17:19:23+09:00,2023-04-11 17:31:34+09:00,,2023-04-11 08:32:02 UTC,97,5th-location,523,5th
567,567,Location,2023-04-11 17:24:22+09:00,2023-04-11 17:24:54+09:00,,2023-04-11 08:25:02 UTC,91,2nd-location,Cafeteria A,2nd
568,568,Location,2023-04-11 17:24:58+09:00,2023-04-11 17:25:45+09:00,,2023-04-11 08:26:02 UTC,91,2nd-location,Cafeteria D,2nd
569,569,Location,2023-04-11 17:25:50+09:00,2023-04-11 17:26:36+09:00,,2023-04-11 08:27:01 UTC,91,2nd-location,Cafeteria A,2nd
570,570,Location,2023-04-11 17:26:37+09:00,2023-04-11 17:27:22+09:00,,2023-04-11 08:28:01 UTC,91,2nd-location,Cafeteria D,2nd
571,571,Location,2023-04-11 17:27:30+09:00,2023-04-11 17:29:17+09:00,,2023-04-11 08:30:03 UTC,91,2nd-location,hallway,"2nd,5th"
572,572,Location,2023-04-12 09:54:34+09:00,2023-04-12 09:56:00+09:00,,2023-04-12 00:57:01 UTC,91,2nd-location,Cafeteria D,2nd
573,573,Location,2023-04-12 09:56:00+09:00,2023-04-12 09:57:08+09:00,,2023-04-12 00:58:01 UTC,91,2nd-location,Clean Room,2nd
574,574,Location,2023-04-12 09:57:11+09:00,2023-04-12 09:57:25+09:00,,2023-04-12 00:58:02 UTC,91,2nd-location,hallway,"2nd,5th"
575,575,Location,2023-04-12 09:57:28+09:00,2023-04-12 09:57:41+09:00,,2023-04-12 00:58:02 UTC,91,2nd-location,Office Small,2nd
576,576,Location,2023-04-12 09:57:59+09:00,2023-04-12 09:58:22+09:00,,2023-04-12 00:59:02 UTC,91,2nd-location,Office Small,2nd
577,577,Location,2023-04-12 09:58:01+09:00,2023-04-12 09:58:01+09:00,2023-04-12 00:59:02 UTC,2023-04-12 00:59:02 UTC,91,2nd-location,Cafeteria B,2nd
578,578,Location,2023-04-12 09:58:32+09:00,2023-04-12 10:01:24+09:00,,2023-04-12 01:02:02 UTC,91,2nd-location,Cafeteria D,2nd
579,579,Location,2023-04-12 10:00:53+09:00,2023-04-12 10:05:53+09:00,,2023-04-12 01:06:01 UTC,97,5th-location,cafeteria,5th
580,580,Location,2023-04-12 10:01:27+09:00,2023-04-12 10:02:12+09:00,,2023-04-12 01:03:01 UTC,91,2nd-location,Cafeteria C,2nd
581,581,Location,2023-04-12 10:02:18+09:00,2023-04-12 10:06:24+09:00,,2023-04-12 01:07:01 UTC,91,2nd-location,hallway,"2nd,5th"
582,582,Location,2023-04-12 10:05:54+09:00,2023-04-12 10:07:24+09:00,,2023-04-12 01:08:02 UTC,97,5th-location,nurse station,5th
583,583,Location,2023-04-12 10:06:32+09:00,2023-04-12 10:07:39+09:00,,2023-04-12 01:08:02 UTC,91,2nd-location,Cafeteria D,2nd
584,584,Location,2023-04-12 10:07:44+09:00,2023-04-12 10:08:44+09:00,,2023-04-12 01:09:02 UTC,97,5th-location,502,5th
585,585,Location,2023-04-12 10:07:45+09:00,2023-04-12 10:08:22+09:00,,2023-04-12 01:09:02 UTC,91,2nd-location,hallway,"2nd,5th"
586,586,Location,2023-04-12 10:08:23+09:00,2023-04-12 10:09:06+09:00,,2023-04-12 01:10:02 UTC,91,2nd-location,213,2nd
587,587,Location,2023-04-12 10:09:11+09:00,2023-04-12 10:09:16+09:00,,2023-04-12 01:10:02 UTC,91,2nd-location,hallway,"2nd,5th"
588,588,Location,2023-04-12 10:09:19+09:00,2023-04-12 10:09:52+09:00,,2023-04-12 01:10:03 UTC,91,2nd-location,208,2nd
589,589,Location,2023-04-12 10:09:21+09:00,2023-04-12 10:10:54+09:00,,2023-04-12 01:11:02 UTC,97,5th-location,nurse station,5th
590,590,Location,2023-04-12 10:09:56+09:00,2023-04-12 10:10:20+09:00,,2023-04-12 01:11:02 UTC,91,2nd-location,201,2nd
591,591,Location,2023-04-12 10:10:25+09:00,2023-04-12 10:14:02+09:00,,2023-04-12 01:15:02 UTC,91,2nd-location,hallway,"2nd,5th"
592,592,Location,2023-04-12 10:11:05+09:00,2023-04-12 10:19:13+09:00,,2023-04-12 01:20:02 UTC,97,5th-location,520,5th
593,593,Location,2023-04-12 10:14:10+09:00,2023-04-12 10:14:19+09:00,,2023-04-12 01:15:02 UTC,91,2nd-location,hallway,"2nd,5th"
594,594,Location,2023-04-12 10:14:22+09:00,2023-04-12 10:14:36+09:00,,2023-04-12 01:15:03 UTC,91,2nd-location,Cafeteria A,2nd
595,595,Location,2023-04-12 10:14:40+09:00,2023-04-12 10:14:49+09:00,,2023-04-12 01:15:03 UTC,91,2nd-location,hallway,"2nd,5th"
596,596,Location,2023-04-12 10:14:49+09:00,2023-04-12 10:15:02+09:00,,2023-04-12 01:16:02 UTC,91,2nd-location,Cafeteria B,2nd
597,597,Location,2023-04-12 10:15:03+09:00,2023-04-12 10:15:25+09:00,,2023-04-12 01:16:02 UTC,91,2nd-location,Cafeteria D,2nd
598,598,Location,2023-04-12 10:15:28+09:00,2023-04-12 10:15:30+09:00,,2023-04-12 01:16:02 UTC,91,2nd-location,Cafeteria B,2nd
599,599,Location,2023-04-12 10:15:37+09:00,2023-04-12 10:16:25+09:00,,2023-04-12 01:17:01 UTC,91,2nd-location,Cafeteria D,2nd
600,600,Location,2023-04-12 10:16:31+09:00,2023-04-12 10:16:42+09:00,,2023-04-12 01:17:02 UTC,91,2nd-location,hallway,"2nd,5th"
601,601,Location,2023-04-12 10:16:32+09:00,2023-04-12 10:16:32+09:00,2023-04-12 01:17:02 UTC,2023-04-12 01:17:02 UTC,91,2nd-location,Cafeteria C,2nd
602,602,Location,2023-04-12 10:16:46+09:00,2023-04-12 10:17:00+09:00,,2023-04-12 01:18:02 UTC,91,2nd-location,213,2nd
603,603,Location,2023-04-12 10:17:20+09:00,2023-04-12 10:18:00+09:00,,2023-04-12 01:18:02 UTC,91,2nd-location,hallway,"2nd,5th"
604,604,Location,2023-04-12 10:18:07+09:00,2023-04-12 10:18:33+09:00,,2023-04-12 01:19:02 UTC,91,2nd-location,Cafeteria C,2nd
605,605,Location,2023-04-12 10:18:35+09:00,2023-04-12 10:18:45+09:00,,2023-04-12 01:19:02 UTC,91,2nd-location,Cafeteria D,2nd
606,606,Location,2023-04-12 10:18:49+09:00,2023-04-12 10:19:20+09:00,,2023-04-12 01:20:03 UTC,91,2nd-location,hallway,"2nd,5th"
607,607,Location,2023-04-12 10:19:25+09:00,2023-04-12 10:19:31+09:00,,2023-04-12 01:20:03 UTC,91,2nd-location,Office Small,2nd
608,608,Location,2023-04-12 10:19:26+09:00,2023-04-12 10:19:51+09:00,,2023-04-12 01:20:03 UTC,97,5th-location,cafeteria,5th
609,609,Location,2023-04-12 10:19:34+09:00,2023-04-12 10:19:52+09:00,,2023-04-12 01:20:03 UTC,91,2nd-location,hallway,"2nd,5th"
610,610,Location,2023-04-12 10:19:52+09:00,2023-04-12 10:20:13+09:00,,2023-04-12 01:21:02 UTC,97,5th-location,cleaning,5th
611,611,Location,2023-04-12 10:19:59+09:00,2023-04-12 10:20:06+09:00,,2023-04-12 01:21:02 UTC,91,2nd-location,Cafeteria B,2nd
612,612,Location,2023-04-12 10:20:10+09:00,2023-04-12 10:21:01+09:00,,2023-04-12 01:22:02 UTC,91,2nd-location,Office Small,2nd
613,613,Location,2023-04-12 10:20:24+09:00,2023-04-12 10:23:15+09:00,,2023-04-12 01:24:02 UTC,97,5th-location,cafeteria,5th
614,614,Location,2023-04-12 10:21:04+09:00,2023-04-12 10:23:00+09:00,,2023-04-12 01:24:01 UTC,91,2nd-location,hallway,"2nd,5th"
615,615,Location,2023-04-12 10:23:18+09:00,2023-04-12 10:23:19+09:00,,2023-04-12 01:24:02 UTC,91,2nd-location,Office Small,2nd
616,616,Location,2023-04-12 10:23:22+09:00,2023-04-12 10:23:27+09:00,,2023-04-12 01:24:02 UTC,91,2nd-location,hallway,"2nd,5th"
617,617,Location,2023-04-12 10:23:27+09:00,2023-04-12 10:26:23+09:00,,2023-04-12 01:27:01 UTC,91,2nd-location,Office Small,2nd
618,618,Location,2023-04-12 10:23:52+09:00,2023-04-12 10:24:54+09:00,2023-04-12 01:26:02 UTC,2023-04-12 01:26:02 UTC,97,5th-location,512,5th
619,619,Location,2023-04-12 10:23:52+09:00,2023-04-12 10:24:54+09:00,2023-04-12 01:26:02 UTC,2023-04-12 01:26:02 UTC,97,5th-location,523,5th
620,620,Location,2023-04-12 10:24:00+09:00,2023-04-12 10:25:00+09:00,,2023-04-12 01:27:01 UTC,97,5th-location,512,5th
621,621,Location,2023-04-12 10:25:10+09:00,2023-04-12 10:26:54+09:00,,2023-04-12 01:27:02 UTC,97,5th-location,nurse station,5th
622,622,Location,2023-04-12 10:26:27+09:00,2023-04-12 10:26:54+09:00,,2023-04-12 01:28:02 UTC,91,2nd-location,hallway,"2nd,5th"
623,623,Location,2023-04-12 10:27:00+09:00,2023-04-12 10:27:24+09:00,,2023-04-12 01:28:02 UTC,91,2nd-location,Cafeteria D,2nd
624,624,Location,2023-04-12 10:27:10+09:00,2023-04-12 10:38:33+09:00,,2023-04-12 01:39:02 UTC,97,5th-location,523,5th
625,625,Location,2023-04-12 10:27:27+09:00,2023-04-12 10:28:24+09:00,2023-04-12 01:29:02 UTC,2023-04-12 01:29:02 UTC,91,2nd-location,Cafeteria D,2nd
626,626,Location,2023-04-12 10:28:35+09:00,2023-04-12 10:29:01+09:00,,2023-04-12 01:30:02 UTC,91,2nd-location,Cafeteria D,2nd
627,627,Location,2023-04-12 10:29:05+09:00,2023-04-12 10:31:52+09:00,,2023-04-12 01:32:01 UTC,91,2nd-location,Office Small,2nd
628,628,Location,2023-04-12 10:31:55+09:00,2023-04-12 10:32:35+09:00,,2023-04-12 01:33:01 UTC,91,2nd-location,hallway,"2nd,5th"
629,629,Location,2023-04-12 10:32:39+09:00,2023-04-12 10:33:24+09:00,,2023-04-12 01:34:02 UTC,91,2nd-location,Cafeteria B,2nd
630,630,Location,2023-04-12 10:33:24+09:00,2023-04-12 10:33:46+09:00,,2023-04-12 01:34:02 UTC,91,2nd-location,Cafeteria A,2nd
631,631,Location,2023-04-12 10:33:47+09:00,2023-04-12 10:34:24+09:00,,2023-04-12 01:35:02 UTC,91,2nd-location,hallway,"2nd,5th"
632,632,Location,2023-04-12 10:34:23+09:00,2023-04-12 10:40:46+09:00,,2023-04-12 01:41:02 UTC,91,2nd-location,210,2nd
633,633,Location,2023-04-12 10:38:49+09:00,2023-04-12 10:38:56+09:00,,2023-04-12 01:39:02 UTC,97,5th-location,nurse station,5th
634,634,Location,2023-04-12 10:39:09+09:00,2023-04-12 10:52:38+09:00,,2023-04-12 01:53:02 UTC,97,5th-location,523,5th
635,635,Location,2023-04-12 10:39:09+09:00,2023-04-12 10:52:38+09:00,,2023-04-12 01:53:02 UTC,97,5th-location,513,5th
636,636,Location,2023-04-12 10:40:51+09:00,2023-04-12 10:41:17+09:00,,2023-04-12 01:42:03 UTC,91,2nd-location,hallway,"2nd,5th"
637,637,Location,2023-04-12 10:41:21+09:00,2023-04-12 10:41:23+09:00,,2023-04-12 01:42:03 UTC,91,2nd-location,Cafeteria A,2nd
638,638,Location,2023-04-12 10:41:30+09:00,2023-04-12 10:41:39+09:00,,2023-04-12 01:42:03 UTC,91,2nd-location,hallway,"2nd,5th"
639,639,Location,2023-04-12 10:41:40+09:00,2023-04-12 10:41:49+09:00,,2023-04-12 01:42:03 UTC,91,2nd-location,201,2nd
640,640,Location,2023-04-12 10:41:54+09:00,2023-04-12 10:42:02+09:00,,2023-04-12 01:43:02 UTC,91,2nd-location,hallway,"2nd,5th"
641,641,Location,2023-04-12 10:42:02+09:00,2023-04-12 10:44:24+09:00,,2023-04-12 01:45:01 UTC,91,2nd-location,201,2nd
642,642,Location,2023-04-12 10:44:00+09:00,2023-04-12 10:45:00+09:00,,2023-04-12 01:46:03 UTC,91,2nd-location,Clean Room,2nd
643,643,Location,2023-04-12 10:44:41+09:00,2023-04-12 10:44:44+09:00,,2023-04-12 01:45:02 UTC,91,2nd-location,Cafeteria C,2nd
644,644,Location,2023-04-12 10:44:47+09:00,2023-04-12 10:44:56+09:00,,2023-04-12 01:46:02 UTC,91,2nd-location,hallway,"2nd,5th"
646,646,Location,2023-04-12 10:45:27+09:00,2023-04-12 10:45:35+09:00,,2023-04-12 01:46:03 UTC,91,2nd-location,hallway,"2nd,5th"
647,647,Location,2023-04-12 10:45:39+09:00,2023-04-12 10:45:45+09:00,,2023-04-12 01:46:03 UTC,91,2nd-location,Office Small,2nd
648,648,Location,2023-04-12 10:45:54+09:00,2023-04-12 10:46:01+09:00,,2023-04-12 01:47:01 UTC,91,2nd-location,Cafeteria B,2nd
649,649,Location,2023-04-12 10:46:04+09:00,2023-04-12 10:46:31+09:00,,2023-04-12 01:47:02 UTC,91,2nd-location,Cafeteria D,2nd
650,650,Location,2023-04-12 10:46:35+09:00,2023-04-12 10:46:37+09:00,,2023-04-12 01:47:02 UTC,91,2nd-location,Cafeteria A,2nd
651,651,Location,2023-04-12 10:46:40+09:00,2023-04-12 10:47:12+09:00,,2023-04-12 01:48:02 UTC,91,2nd-location,hallway,"2nd,5th"
652,652,Location,2023-04-12 10:47:17+09:00,2023-04-12 10:47:20+09:00,,2023-04-12 01:48:02 UTC,91,2nd-location,206,2nd
653,653,Location,2023-04-12 10:47:27+09:00,2023-04-12 10:47:49+09:00,,2023-04-12 01:48:03 UTC,91,2nd-location,hallway,"2nd,5th"
654,654,Location,2023-04-12 10:47:49+09:00,2023-04-12 10:51:26+09:00,,2023-04-12 01:52:02 UTC,91,2nd-location,201,2nd
655,655,Location,2023-04-12 10:51:32+09:00,2023-04-12 10:51:43+09:00,,2023-04-12 01:52:02 UTC,91,2nd-location,hallway,"2nd,5th"
656,656,Location,2023-04-12 10:51:44+09:00,2023-04-12 10:52:09+09:00,,2023-04-12 01:53:01 UTC,91,2nd-location,Clean Room,2nd
657,657,Location,2023-04-12 10:52:12+09:00,2023-04-12 10:52:58+09:00,,2023-04-12 01:54:02 UTC,91,2nd-location,hallway,"2nd,5th"
658,658,Location,2023-04-12 10:52:59+09:00,2023-04-12 10:55:38+09:00,,2023-04-12 01:56:02 UTC,97,5th-location,cleaning,5th
659,659,Location,2023-04-12 10:53:06+09:00,2023-04-12 10:53:21+09:00,,2023-04-12 01:54:02 UTC,91,2nd-location,Cafeteria A,2nd
660,660,Location,2023-04-12 10:53:26+09:00,2023-04-12 10:57:02+09:00,,2023-04-12 01:58:02 UTC,91,2nd-location,Office Small,2nd
661,661,Location,2023-04-12 10:55:57+09:00,2023-04-12 11:04:06+09:00,,2023-04-12 02:05:02 UTC,97,5th-location,513,5th
662,662,Location,2023-04-12 10:57:04+09:00,2023-04-12 10:57:13+09:00,,2023-04-12 01:58:02 UTC,91,2nd-location,hallway,"2nd,5th"
663,663,Location,2023-04-12 10:57:17+09:00,2023-04-12 10:57:26+09:00,,2023-04-12 01:58:02 UTC,91,2nd-location,210,2nd
664,664,Location,2023-04-12 10:57:27+09:00,2023-04-12 10:57:32+09:00,,2023-04-12 01:58:03 UTC,91,2nd-location,hallway,"2nd,5th"
665,665,Location,2023-04-12 10:57:32+09:00,2023-04-12 10:57:37+09:00,,2023-04-12 01:58:03 UTC,91,2nd-location,207,2nd
666,666,Location,2023-04-12 10:57:42+09:00,2023-04-12 10:57:57+09:00,,2023-04-12 01:59:02 UTC,91,2nd-location,202,2nd
667,667,Location,2023-04-12 10:58:07+09:00,2023-04-12 10:58:34+09:00,,2023-04-12 01:59:02 UTC,91,2nd-location,213,2nd
668,668,Location,2023-04-12 10:58:38+09:00,2023-04-12 10:59:33+09:00,,2023-04-12 02:00:03 UTC,91,2nd-location,hallway,"2nd,5th"
669,669,Location,2023-04-12 10:59:36+09:00,2023-04-12 11:00:25+09:00,,2023-04-12 02:01:02 UTC,91,2nd-location,Office Small,2nd
670,670,Location,2023-04-12 11:00:27+09:00,2023-04-12 11:00:53+09:00,,2023-04-12 02:01:02 UTC,91,2nd-location,hallway,"2nd,5th"
671,671,Location,2023-04-12 11:02:28+09:00,2023-04-12 11:03:27+09:00,,2023-04-12 02:04:02 UTC,91,2nd-location,hallway,"2nd,5th"
672,672,Location,2023-04-12 11:04:17+09:00,2023-04-12 11:04:37+09:00,,2023-04-12 02:05:02 UTC,97,5th-location,cafeteria,5th
673,673,Location,2023-04-12 11:04:44+09:00,2023-04-12 11:04:51+09:00,,2023-04-12 02:05:03 UTC,97,5th-location,nurse station,5th
674,674,Location,2023-04-12 11:05:08+09:00,2023-04-12 11:10:06+09:00,,2023-04-12 02:11:01 UTC,97,5th-location,515,5th
675,675,Location,2023-04-12 11:05:18+09:00,2023-04-12 11:07:00+09:00,,2023-04-12 02:09:02 UTC,91,2nd-location,hallway,"2nd,5th"
676,676,Location,2023-04-12 11:08:22+09:00,2023-04-12 11:09:01+09:00,,2023-04-12 02:10:01 UTC,91,2nd-location,Bathroom,2nd
677,677,Location,2023-04-12 11:08:22+09:00,2023-04-12 11:09:01+09:00,,2023-04-12 02:10:01 UTC,91,2nd-location,hallway,"2nd,5th"
678,678,Location,2023-04-12 11:09:11+09:00,2023-04-12 11:09:22+09:00,,2023-04-12 02:10:02 UTC,91,2nd-location,hallway,"2nd,5th"
679,679,Location,2023-04-12 11:09:27+09:00,2023-04-12 11:09:58+09:00,,2023-04-12 02:11:01 UTC,91,2nd-location,201,2nd
680,680,Location,2023-04-12 11:10:08+09:00,2023-04-12 11:10:24+09:00,,2023-04-12 02:11:02 UTC,91,2nd-location,212,2nd
681,681,Location,2023-04-12 11:10:33+09:00,2023-04-12 11:10:37+09:00,2023-04-12 02:11:02 UTC,2023-04-12 02:11:02 UTC,91,2nd-location,205,",2nd"
682,682,Location,2023-04-12 11:10:44+09:00,2023-04-12 11:10:53+09:00,,2023-04-12 02:11:02 UTC,91,2nd-location,206,2nd
683,683,Location,2023-04-12 11:11:07+09:00,2023-04-12 11:11:24+09:00,,2023-04-12 02:12:02 UTC,91,2nd-location,hallway,"2nd,5th"
684,684,Location,2023-04-12 11:11:22+09:00,2023-04-12 11:11:38+09:00,,2023-04-12 02:12:03 UTC,91,2nd-location,Cafeteria A,2nd
685,685,Location,2023-04-12 11:11:33+09:00,2023-04-12 11:15:14+09:00,,2023-04-12 02:16:02 UTC,97,5th-location,501,5th
686,686,Location,2023-04-12 11:11:44+09:00,2023-04-12 11:11:49+09:00,,2023-04-12 02:12:03 UTC,91,2nd-location,Office Small,2nd
687,687,Location,2023-04-12 11:12:00+09:00,2023-04-12 11:12:00+09:00,,2023-04-12 02:15:03 UTC,91,2nd-location,Cafeteria D,2nd
688,688,Location,2023-04-12 11:14:13+09:00,2023-04-12 11:17:42+09:00,,2023-04-12 02:18:01 UTC,91,2nd-location,202,2nd
689,689,Location,2023-04-12 11:16:11+09:00,2023-04-12 11:16:20+09:00,,2023-04-12 02:17:02 UTC,97,5th-location,cleaning,5th
690,690,Location,2023-04-12 11:16:49+09:00,2023-04-12 11:20:44+09:00,,2023-04-12 02:21:03 UTC,97,5th-location,503,5th
691,691,Location,2023-04-12 11:18:02+09:00,2023-04-12 11:18:14+09:00,,2023-04-12 02:19:02 UTC,91,2nd-location,hallway,"2nd,5th"
692,692,Location,2023-04-12 11:18:23+09:00,2023-04-12 11:20:08+09:00,,2023-04-12 02:21:02 UTC,91,2nd-location,Cafeteria D,2nd
693,693,Location,2023-04-12 11:20:13+09:00,2023-04-12 11:20:27+09:00,,2023-04-12 02:21:02 UTC,91,2nd-location,Cafeteria D,2nd
694,694,Location,2023-04-12 11:20:27+09:00,2023-04-12 11:20:31+09:00,,2023-04-12 02:21:02 UTC,91,2nd-location,Cafeteria A,2nd
695,695,Location,2023-04-12 11:20:34+09:00,2023-04-12 11:20:59+09:00,,2023-04-12 02:22:02 UTC,91,2nd-location,Cafeteria D,2nd
696,696,Location,2023-04-12 11:21:11+09:00,2023-04-12 11:21:25+09:00,,2023-04-12 02:22:02 UTC,97,5th-location,cafeteria,5th
697,697,Location,2023-04-12 11:21:15+09:00,2023-04-12 11:23:12+09:00,,2023-04-12 02:24:01 UTC,91,2nd-location,Cafeteria D,2nd
698,698,Location,2023-04-12 11:21:28+09:00,2023-04-12 11:22:03+09:00,,2023-04-12 02:23:01 UTC,97,5th-location,cleaning,5th
699,699,Location,2023-04-12 11:22:19+09:00,2023-04-12 11:22:45+09:00,,2023-04-12 02:23:01 UTC,97,5th-location,nurse station,5th
700,700,Location,2023-04-12 11:23:00+09:00,2023-04-12 11:26:46+09:00,,2023-04-12 02:27:02 UTC,97,5th-location,511,5th
701,701,Location,2023-04-12 11:23:19+09:00,2023-04-12 11:23:22+09:00,,2023-04-12 02:24:02 UTC,91,2nd-location,Cafeteria B,2nd
702,702,Location,2023-04-12 11:23:24+09:00,2023-04-12 11:24:27+09:00,,2023-04-12 02:25:03 UTC,91,2nd-location,Cafeteria D,2nd
703,703,Location,2023-04-12 11:24:40+09:00,2023-04-12 11:25:36+09:00,,2023-04-12 02:26:01 UTC,91,2nd-location,Office Small,2nd
704,704,Location,2023-04-12 11:25:45+09:00,2023-04-12 11:25:57+09:00,,2023-04-12 02:27:02 UTC,91,2nd-location,Cafeteria D,2nd
705,705,Location,2023-04-12 11:26:10+09:00,2023-04-12 11:30:38+09:00,,2023-04-12 02:31:02 UTC,91,2nd-location,Cafeteria D,2nd
706,706,Location,2023-04-12 11:27:07+09:00,2023-04-12 11:27:42+09:00,,2023-04-12 02:28:02 UTC,97,5th-location,cafeteria,5th
707,707,Location,2023-04-12 11:27:49+09:00,2023-04-12 11:27:55+09:00,,2023-04-12 02:28:02 UTC,97,5th-location,cleaning,5th
708,708,Location,2023-04-12 11:28:00+09:00,2023-04-12 11:28:30+09:00,,2023-04-12 02:29:01 UTC,97,5th-location,nurse station,5th
709,709,Location,2023-04-12 11:28:31+09:00,2023-04-12 11:33:12+09:00,,2023-04-12 02:34:02 UTC,97,5th-location,522,5th
710,710,Location,2023-04-12 11:30:49+09:00,2023-04-12 11:30:50+09:00,2023-04-12 02:32:02 UTC,2023-04-12 02:32:02 UTC,91,2nd-location,Cafeteria B,2nd
711,711,Location,2023-04-12 11:31:00+09:00,2023-04-12 11:31:21+09:00,2023-04-12 02:32:03 UTC,2023-04-12 02:32:03 UTC,91,2nd-location,Cafeteria D,2nd
712,712,Location,2023-04-12 11:31:38+09:00,2023-04-12 11:32:23+09:00,,2023-04-12 02:33:02 UTC,91,2nd-location,Cafeteria D,2nd
713,713,Location,2023-04-12 11:32:33+09:00,2023-04-12 11:33:07+09:00,,2023-04-12 02:34:02 UTC,91,2nd-location,Office Small,2nd
714,714,Location,2023-04-12 11:32:33+09:00,2023-04-12 11:33:07+09:00,,2023-04-12 02:34:02 UTC,91,2nd-location,hallway,"2nd,5th"
